cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.9955933,0.96770316,0.8393466,0.8130558,0.58452964,0.6065007,0.4615118,-0.03529196,-0.48249412,-0.054380972
0.9588805,0.87988776,-0.16656815,-0.14117439,0.3135972,0.74619925,0.3832707,-0.0112180365,0.14613295,-0.018057402
0.99942255,0.9885703,0.9059712,0.8714244,0.6823115,0.74294394,0.34389228,-0.035312958,-0.94342095,-0.05444638
0.98906404,0.94013435,-0.15320534,-0.2753379,0.36129412,0.85255224,0.22195145,-0.03440771,-0.78519344,-0.052916612
0.97316444,0.88738656,0.34070346,0.19585666,0.35568953,0.66768354,0.106213175,-0.030658524,-0.83368635,-0.04733691
0.97322357,0.8896129,0.3054163,0.17111847,0.36708674,0.69117796,0.11735778,-0.029249273,-0.8080983,-0.045144275
0.96104324,0.8945182,0.385826,0.4393864,0.42617655,0.6454173,0.62930155,-0.030592397,0.69832265,-0.044571266
0.9870743,0.9236128,0.43443054,0.28016788,0.40569392,0.70759195,0.065186754,-0.0346124,-0.93950033,-0.053056996
0.9961392,0.965401,-0.36737117,-0.45059642,0.3854121,0.9125042,0.29160637,-0.035218984,-0.795996,-0.054250214
0.9266265,0.8066963,0.23125684,0.17382808,0.29820344,0.566113,0.1900834,0.009589584,-0.3872419,0.006789495
0.9461438,0.8631445,0.3689262,0.36935702,0.37256542,0.61078876,0.47639754,-0.02252642,0.2772607,-0.03263715
0.9901924,0.9507345,0.69687223,0.68320334,0.5433915,0.68119574,0.5370813,-0.03507013,-0.15880811,-0.053882398
0.96232426,0.85955423,0.59142184,0.554623,0.4026573,0.5213693,0.34067193,-0.029593127,-0.24897887,-0.044300545
0.9528575,0.8382576,0.111188866,0.01407669,0.31953886,0.6959386,0.17244853,-0.0034705207,-0.4463886,-0.012167028
0.9648605,0.87558293,0.5928209,0.53571063,0.40976188,0.5181262,0.21735673,-0.030057652,-0.54647994,-0.044957403
0.9905814,0.9381646,-0.025840787,-0.19555877,0.37887415,0.83636326,0.081781365,-0.034776676,-0.9327406,-0.0533838
0.8956979,0.75022554,0.1225895,0.022411872,0.26353225,0.57871604,0.14668192,0.09424526,-0.38571057,0.11792268
0.9491594,0.84204817,-0.15077408,-0.1841771,0.2981805,0.71604884,0.28323397,-0.00019800436,-0.068859726,0.00050671905
0.993448,0.949817,-0.16274679,-0.3004029,0.38029802,0.86648566,0.15804543,-0.035026133,-0.8925854,-0.053902157
0.99143565,0.9546695,-0.30069363,-0.10551278,0.46603876,0.86511874,0.90838736,-0.034987118,1.636581,-0.05339386
0.9838957,0.92027843,0.6462435,0.5878288,0.4691734,0.6198685,0.29905444,-0.034198307,-0.53852946,-0.05221631
0.9695006,0.9123616,0.4241836,0.46535754,0.4434643,0.6605148,0.5862289,-0.032531742,0.43308267,-0.048804414
0.9626031,0.8577549,0.24931663,0.12237911,0.336069,0.66594774,0.10676869,-0.022778193,-0.7431033,-0.03435396
0.9802473,0.9198396,0.17878386,0.33685672,0.4672374,0.7323832,0.87676406,-0.03448244,1.6240866,-0.052045442
0.8992739,0.7930405,0.32156304,0.3005349,0.3115976,0.5227905,0.33914602,0.016740702,0.12979162,0.026224053
0.9877664,0.93953836,0.69144493,0.6735816,0.523824,0.62733823,0.51293916,-0.03490005,-0.08081827,-0.05348529
0.9444869,0.84213024,-0.09901418,-0.15316544,0.27632207,0.6930956,0.22721718,-0.009795053,-0.36504877,-0.016725183
0.99901295,0.98851705,-0.27635363,0.08211951,0.6213132,0.9382063,0.98706007,-0.035312198,2.0449982,-0.054440714
0.9872376,0.93581635,-0.31198385,-0.3263819,0.35561565,0.8470071,0.34851792,-0.033550076,-0.37956706,-0.05129329
0.9998411,0.9949585,0.9092987,0.86535287,0.7213801,0.84064,0.23361978,-0.035313267,-1.0334514,-0.05444761
0.97047824,0.87788117,0.43394256,0.33085695,0.36878288,0.6183298,0.12264513,-0.03015238,-0.77918255,-0.045784667
0.9628608,0.8521584,0.31889933,0.20223238,0.3505859,0.6255059,0.118634954,-0.025066925,-0.74107283,-0.037518192
0.99869895,0.98698837,-0.36469698,-0.03209355,0.5931934,0.9388483,0.9770214,-0.03530969,1.9615213,-0.0544295
0.9429017,0.823196,0.14846604,0.050714027,0.3049349,0.6495036,0.1485617,0.0004745758,-0.5443046,-0.0063812532
0.8934396,0.75728124,0.27476653,0.21041009,0.2880139,0.51491046,0.18622552,0.06536059,-0.30336782,0.08599158
0.99247783,0.9398651,0.3844392,0.2139028,0.4346148,0.793028,0.09166987,-0.034992855,-0.9520329,-0.0538051
0.9806947,0.90615946,0.100133725,-0.057321038,0.3413052,0.759392,0.086778544,-0.032833476,-0.88334924,-0.050063875
0.9880154,0.9393399,-0.29215556,-0.3079143,0.37277228,0.8500599,0.34438217,-0.03373474,-0.4103737,-0.051691912
0.99247336,0.95735395,0.7241492,0.7105056,0.54393053,0.68720394,0.56935716,-0.035211302,0.006717773,-0.054188278
0.9925614,0.9590143,0.47535345,0.5747556,0.5585912,0.7840782,0.84766924,-0.03518558,1.2352506,-0.0540843
0.937336,0.8517902,0.09841044,0.16556723,0.3524632,0.6626304,0.5613469,0.0068432298,0.7026298,0.010260472
0.98980653,0.9341421,-0.10445283,-0.21319175,0.39273232,0.8573247,0.18099669,-0.03402293,-0.8001596,-0.052134786
0.9816509,0.9414647,0.34448412,0.41948807,0.47243816,0.7501107,0.69698054,-0.033927612,0.8009218,-0.05151437
0.95598686,0.84955853,0.427703,0.32771036,0.34992316,0.5811447,0.13836563,-0.023893068,-0.6925938,-0.036749482
0.9339687,0.80827206,0.22797251,0.10659696,0.29124403,0.6126029,0.13010322,-0.0039448347,-0.6305615,-0.008440916
0.99816585,0.97808266,0.8595928,0.8232686,0.63717836,0.6748452,0.29439145,-0.035307985,-0.89655817,-0.05443039
0.99870276,0.98479205,0.88307476,0.86311746,0.6818599,0.72297055,0.6049854,-0.035311583,-0.3960392,-0.054441046
0.998314,0.9786639,-0.45011055,-0.51744133,0.42131266,0.93978834,0.32655343,-0.03529637,-0.84671545,-0.054409306
0.9381858,0.8183554,0.0033207417,-0.100183345,0.2769935,0.65506667,0.14106317,0.00017814727,-0.523686,-0.0021812562
0.9908712,0.95124394,0.69926256,0.6967678,0.53670424,0.68982327,0.6042813,-0.035141017,0.15180992,-0.05401632
0.99393153,0.9668652,0.14192565,0.3688143,0.5540307,0.834262,0.9452245,-0.03527564,1.8346508,-0.054290183
0.9994238,0.9893664,0.9007366,0.86438185,0.6839724,0.7360638,0.27276668,-0.035312936,-0.9718149,-0.054446317
0.9983279,0.9850062,0.23353465,0.49619588,0.64423317,0.8906187,0.97723675,-0.035311956,1.9929411,-0.054439504
0.99455947,0.95477104,0.6195287,0.5097786,0.50446993,0.7265462,0.082447715,-0.035188377,-0.97408,-0.05417639
0.9988536,0.9898564,0.6813796,0.7841167,0.70011365,0.8464115,0.96704245,-0.035313036,1.8738034,-0.054445885
0.9723988,0.9028981,-0.02820545,0.079148285,0.3980977,0.767429,0.72928005,-0.02898483,1.0710157,-0.042135525
0.9663635,0.8867015,-0.23114446,-0.12683457,0.36492145,0.76195925,0.7096102,-0.024273165,1.080063,-0.031658217
0.9984125,0.98543555,0.7619501,0.7744758,0.66170335,0.8417166,0.73384565,-0.035308793,0.1752512,-0.054433968
0.9942674,0.95461935,0.30635118,0.12400783,0.4359862,0.8188805,0.054334085,-0.035139065,-0.9909415,-0.05410236
0.99909025,0.9887981,-0.33553123,0.024753347,0.6174928,0.9438984,0.9885926,-0.03531226,2.056271,-0.05444109
0.9296742,0.83003587,0.18834937,0.1944541,0.32838652,0.6135475,0.42984125,0.0053464565,0.32874292,0.005827333
0.9873415,0.9346545,-0.20962441,0.0019019044,0.45050463,0.83051765,0.92277807,-0.034795042,1.7376115,-0.052765775
0.99816084,0.979253,-0.20795618,-0.3837711,0.44001073,0.9286605,0.12615211,-0.035298206,-1.0011911,-0.05441268
0.9999326,0.9979818,-0.12686747,0.3960137,0.77191645,0.9723854,0.9988257,-0.035313297,2.1567414,-0.05444773
0.97098905,0.89359725,0.49436015,0.4120295,0.38096678,0.6268619,0.19464509,-0.031107916,-0.6155868,-0.047477007
0.9937707,0.9529888,-0.03667757,-0.21209572,0.39151767,0.8738986,0.12746319,-0.035094082,-0.958747,-0.05402975
0.96980226,0.89684165,-0.19458503,-0.10688802,0.38026214,0.776634,0.7161895,-0.02684095,1.06775,-0.03636078
0.8227774,0.693452,0.08864889,0.07882751,0.25146392,0.49255997,0.3896395,0.26063386,0.42901734,0.361132
0.9688334,0.9006242,0.5683409,0.5843499,0.44674987,0.5853834,0.61630785,-0.033360835,0.636824,-0.049999967
0.9361013,0.8210932,0.25621334,0.19581732,0.33204427,0.61165714,0.24094796,0.0048587304,-0.30006215,0.0022465962
0.957264,0.8849841,0.3626679,0.38646206,0.39280465,0.6193745,0.482049,-0.025768816,0.28011605,-0.037842847
0.9868246,0.9301203,0.7409347,0.71195954,0.4898979,0.5242732,0.30345678,-0.034998633,-0.55923384,-0.05365832
0.96957415,0.87466615,0.094556734,-0.02211318,0.34659293,0.7341924,0.15666519,-0.027434552,-0.7382187,-0.04209847
0.987497,0.9373084,-0.23647258,-0.06134341,0.44528627,0.84072137,0.900688,-0.034623913,1.6190827,-0.05232034
0.99279034,0.95999014,0.6347088,0.6728588,0.5677928,0.72444296,0.7001459,-0.03513465,0.514188,-0.054015245
0.8949767,0.75953233,0.074179314,-0.02635804,0.25972512,0.5768791,0.1432236,0.09254891,-0.41221216,0.117893405
0.9189834,0.7913104,-0.0028526008,-0.10368532,0.27203506,0.6365506,0.15598686,0.04569782,-0.41495377,0.05764515
0.97684497,0.89270484,-0.10770298,-0.2287104,0.3187372,0.78821546,0.1672095,-0.030769961,-0.7169072,-0.047455885
0.9958519,0.9714198,-0.18531807,0.090973035,0.54117626,0.8835398,0.9676383,-0.035286557,1.9505063,-0.054324165
0.95642006,0.87156475,-0.021183308,0.084660605,0.37486,0.71591175,0.72399205,-0.020773783,1.1009947,-0.025255198
0.9966618,0.9686234,0.7843669,0.7356784,0.569613,0.7001581,0.3174294,-0.035287622,-0.80920225,-0.054380544
0.999807,0.9962363,0.92477095,0.918616,0.7885383,0.84248805,0.8115887,-0.03531328,0.018246338,-0.054447617
0.98487806,0.93974847,0.5519314,0.575602,0.49835,0.7149989,0.633926,-0.03458867,0.32673204,-0.052943297
0.9857165,0.9242966,-0.25767213,-0.33253446,0.33928162,0.8329823,0.2654127,-0.033629682,-0.60898477,-0.05143437
0.99646634,0.97355855,-0.44226834,-0.38900727,0.44610658,0.91765404,0.5815617,-0.035152957,0.0073599895,-0.054086838
0.9822557,0.92197865,-0.28422302,-0.23024347,0.37505955,0.8270807,0.51233065,-0.03029403,0.28150395,-0.044962883
0.9996496,0.9952676,0.8010953,0.86135507,0.7602963,0.87894195,0.95730937,-0.035313275,1.6929336,-0.05444753
0.871203,0.75951827,0.10356728,0.09303285,0.27014303,0.54506844,0.23471662,0.17223316,0.0077157128,0.20580724
0.94576585,0.8387448,-0.19229443,-0.16831796,0.30123308,0.7098086,0.41341215,0.006222634,0.36601302,0.01109184
0.97877467,0.91217077,-0.26336735,-0.25791845,0.34521958,0.8186532,0.4340925,-0.029973026,0.00927726,-0.045575045
